AcademicRecordKeywordID,AcademicRecordId,AcademicKeywordId
414327,106707,170200
414328,106707,162359
414329,106708,170201
414330,106708,150174
414331,106708,158016
414332,106708,170202
414333,106708,170203
414334,106708,160927
414335,106709,130472
414336,106709,170204
414337,106709,134242
414338,106709,130309
414339,106710,170205
414340,106710,128888
414341,106710,170206
414342,106710,132136
414343,106712,129253
414344,106712,139931
414345,106712,131120
414346,106712,129299
414347,106712,153365
414348,106712,130782
414349,106713,136356
414350,106713,136509
414351,106713,129770
414352,106714,129136
414353,106714,170207
414354,106714,170208
414355,106714,128867
414356,106715,170209
414357,106715,170210
414358,106715,170211
414359,106715,170212
414360,106716,134228
414361,106716,170213
414362,106716,129049
414363,106717,170214
414364,106717,129288
414365,106717,170215
414366,106717,170216
414367,106717,130623
414368,106718,149526
414369,106718,168600
414370,106718,130306
414371,106718,130381
414372,106718,133806
414373,106718,163067
414374,106718,170217
414375,106718,132638
414376,106718,170218
414377,106718,151628
414378,106718,129159
414379,106719,170219
414380,106719,147558
414381,106719,170220
414382,106719,170221
414383,106720,130823
414384,106720,128969
414385,106720,170222
414386,106720,140679
414387,106720,170223
414388,106720,170224
414389,106720,129967
414390,106720,170225
414391,106720,170226
414392,106720,170227
414393,106720,128916
414394,106720,170228
414395,106721,130465
414396,106721,128866
414397,106721,132395
414398,106722,136116
414399,106722,170229
414400,106722,128866
414401,106722,170230
414402,106722,136117
414403,106723,170231
414404,106723,170232
414405,106724,134285
414406,106724,130745
414407,106724,140209
414408,106725,170233
414409,106725,170234
414410,106725,170235
414411,106725,129354
414412,106725,143533
414413,106726,133314
414414,106726,129685
414415,106726,170236
414416,106726,170237
414417,106726,170238
414418,106726,134699
414419,106726,137440
414420,106726,129541
414421,106727,170239
414422,106727,138556
414423,106727,170240
414424,106728,170241
414425,106728,132425
414426,106728,130130
414427,106729,161274
414428,106729,150983
414429,106729,140411
414430,106730,129201
414431,106730,170242
414432,106730,145087
414433,106730,170243
414434,106731,166357
414435,106731,170244
414436,106731,147157
414437,106731,170245
414438,106732,170246
414439,106732,170247
414440,106732,151318
414441,106732,170248
414442,106733,151030
414443,106733,143703
414444,106733,170249
414445,106733,170250
414446,106734,128901
414447,106734,162432
414448,106734,129082
414449,106734,128973
414450,106734,133806
414451,106734,148655
414452,106734,170251
414453,106734,170252
414454,106734,170253
414455,106734,170254
414456,106734,157452
414457,106734,170255
414458,106735,135897
414459,106735,131352
414460,106735,170256
414461,106735,131310
414462,106735,130414
414463,106736,129684
414464,106736,128890
414465,106736,129341
414466,106736,155491
414467,106736,150237
414468,106737,170257
414469,106737,130679
414470,106737,129341
414471,106737,134758
414472,106737,163407
414473,106738,128886
414474,106738,129181
414475,106738,129086
414476,106738,131373
414477,106739,170258
414478,106739,170259
414479,106739,170260
414480,106739,170261
414481,106739,145385
414482,106739,133991
414483,106740,163496
414484,106740,128973
414485,106740,129341
414486,106740,136409
414487,106740,133983
414488,106740,133385
414489,106741,128973
414490,106741,135769
414491,106741,170262
414492,106741,136777
414493,106742,170263
414494,106742,139903
414495,106742,131170
414496,106742,170264
414497,106742,129299
414498,106743,170265
414499,106743,129320
414500,106743,170266
414501,106744,170267
414502,106744,130252
414503,106744,132108
414504,106744,132622
414505,106744,140300
414506,106745,136509
414507,106745,162716
414508,106745,170268
414509,106745,129201
414510,106745,160254
414511,106746,129171
414512,106746,143674
414513,106746,132214
414514,106746,131038
414515,106746,129262
414516,106746,133599
414517,106746,170269
414518,106747,170270
414519,106747,170271
414520,106747,170272
414521,106747,135937
414522,106748,134289
414523,106748,170273
414524,106748,170274
414525,106748,132343
414526,106749,149526
414527,106749,154543
414528,106749,170275
414529,106749,170276
414530,106749,170277
414531,106749,128995
414532,106749,131188
414533,106750,130754
414534,106750,128901
414535,106750,133682
414536,106750,170278
414537,106751,129159
414538,106751,158265
414539,106751,170279
414540,106751,170280
414541,106751,170281
414542,106751,154520
414543,106752,137539
414544,106752,129253
414545,106752,170282
414546,106752,141381
414547,106752,165576
414548,106752,139903
414549,106752,129215
414550,106753,129341
414551,106753,157148
414552,106753,154460
414553,106753,170283
414554,106753,170284
414555,106753,150217
414556,106754,170259
414557,106754,142341
414558,106754,170285
414559,106754,170286
414560,106754,170287
414561,106754,129177
414562,106755,131199
414563,106755,170288
414564,106755,129244
414565,106755,170259
414566,106755,170289
414567,106755,170290
414568,106755,149525
414569,106756,170291
414570,106756,139903
414571,106756,170292
414572,106756,163650
414573,106756,167133
414574,106757,170293
414575,106757,154480
414576,106757,130754
414577,106757,135716
414578,106757,170294
414579,106757,132485
414580,106757,133480
414581,106757,142330
414582,106758,134452
414583,106758,134063
414584,106758,130249
414585,106758,170295
414586,106758,129764
414587,106758,170296
414588,106759,170297
414589,106759,170298
414590,106759,170299
414591,106759,137107
414592,106759,135702
414593,106759,143561
414594,106760,151112
414595,106760,170300
414596,106760,170301
414597,106760,170302
414598,106760,170303
414599,106760,155086
414600,106760,128945
414601,106760,170304
414602,106761,170305
414603,106761,139903
414604,106761,146645
414605,106761,128919
414606,106762,130431
414607,106762,132291
414608,106762,130252
414609,106762,170306
414610,106762,160456
414611,106762,170307
414612,106763,170308
414613,106763,170309
414614,106763,146941
414615,106763,132108
414616,106763,170310
414617,106764,170311
414618,106764,149514
414619,106764,139931
414620,106764,139903
414621,106765,129215
414622,106765,134289
414623,106765,143775
414624,106765,170312
414625,106765,170313
414626,106765,170314
414627,106766,170315
414628,106766,170316
414629,106766,133323
414630,106766,130195
414631,106766,130212
414632,106766,130898
414633,106766,170317
414634,106766,144861
414635,106767,170318
414636,106767,149038
414637,106767,129236
414638,106767,128916
414639,106767,137025
414640,106767,141882
414641,106768,147402
414642,106768,170319
414643,106768,170320
414644,106768,170321
414645,106768,170322
414646,106769,170323
414647,106769,152543
414648,106769,170324
414649,106769,135802
414650,106770,170325
414651,106770,170326
414652,106770,154150
414653,106770,130270
414654,106770,170327
414655,106770,129000
414656,106771,170328
414657,106771,170329
414658,106771,143291
414659,106771,170330
414660,106771,170331
414661,106771,170332
414662,106771,170333
414663,106771,170334
414664,106772,162905
414665,106772,140771
414666,106772,170335
414667,106772,170336
414668,106772,139463
414669,106776,170337
414670,106776,137935
414671,106776,154699
414672,106776,143282
414673,106776,170338
414674,106776,139446
414675,106776,132873
414676,106776,136643
414677,106776,170339
414678,106777,129662
414679,106777,170340
414680,106777,170341
414681,106777,170342
414682,106777,135352
414683,106777,130238
414684,106779,170326
414685,106779,170343
414686,106779,154151
414687,106779,130270
414688,106779,170344
414689,106780,129247
414690,106780,131990
414691,106780,170345
414692,106780,154699
414693,106780,170346
414694,106780,138160
414695,106780,170347
414696,106780,132879
414697,106781,147949
414698,106781,168898
414699,106781,131990
414700,106781,162905
414701,106781,133145
414702,106781,132267
414703,106781,170348
414704,106782,170349
414705,106782,170350
414706,106782,166106
414707,106782,136643
414708,106783,132385
414709,106783,170351
414710,106783,170352
414711,106783,170353
414712,106783,132285
414713,106783,130202
414714,106783,170354
414715,106783,153449
414716,106783,143055
414717,106784,150803
414718,106784,154748
414719,106784,170355
414720,106784,129856
414721,106784,170356
414722,106785,140339
414723,106785,170357
414724,106785,161230
414725,106785,146269
414726,106785,131996
414727,106785,170358
414728,106785,154699
414729,106786,170359
414730,106786,129201
414731,106786,129199
414732,106786,170360
414733,106786,170361
414734,106788,129052
414735,106788,170362
414736,106788,131888
414737,106788,132879
414738,106789,170351
414739,106789,170363
414740,106789,133243
414741,106789,143055
414742,106790,139692
414743,106790,170364
414744,106790,170365
414745,106790,170366
414746,106792,157201
414747,106792,170367
414748,106792,170368
414749,106792,170369
414750,106792,170370
414751,106793,170371
414752,106793,167533
414753,106793,170372
414754,106793,170373
414755,106794,133354
414756,106794,170374
414757,106794,170375
414758,106794,153046
414759,106794,152972
414760,106794,131763
414761,106795,170376
414762,106795,170377
414763,106795,170378
414764,106796,170379
414765,106796,170380
414766,106796,130238
414767,106797,170381
414768,106797,170382
414769,106797,143163
414770,106797,170383
414771,106797,140823
414772,106798,170384
414773,106798,170385
414774,106798,131889
414775,106798,139708
414776,106798,170386
414777,106798,170387
414778,106799,139667
414779,106799,170388
414780,106799,170389
414781,106799,139468
414782,106800,170390
414783,106800,138333
414784,106800,129176
414785,106800,145319
414786,106800,170391
414787,106801,131955
414788,106801,145547
414789,106801,170392
414790,106801,170393
414791,106801,170394
414792,106802,170395
414793,106802,148028
414794,106802,170396
414795,106802,128971
414796,106802,143533
414797,106802,170397
414798,106802,133871
414799,106803,150803
414800,106803,136149
414801,106803,141419
414802,106803,170398
414803,106803,170399
414804,106803,170400
414805,106803,138010
414806,106803,147721
414807,106803,161143
414808,106803,165953
414809,106804,170401
414810,106804,157201
414811,106804,170402
414812,106804,143055
414813,106805,144582
414814,106805,170403
414815,106805,170404
414816,106805,170405
414817,106805,132035
414818,106805,170406
414819,106805,170407
414820,106805,129856
414821,106805,170408
414822,106805,170409
414823,106806,132249
414824,106806,170410
414825,106806,132362
414826,106806,170411
414827,106807,144298
414828,106807,144690
414829,106807,170412
414830,106807,140208
414831,106807,170413
414832,106808,144298
414833,106808,170414
414834,106808,143268
414835,106808,170415
414836,106808,156128
414837,106808,140208
414838,106808,170416
414839,106808,148045
414840,106809,145319
414841,106809,170417
414842,106809,138335
414843,106809,170418
414844,106809,166025
414845,106809,170419
414846,106809,170420
414847,106809,131766
414848,106810,131951
414849,106810,167459
414850,106810,170421
414851,106810,150742
414852,106810,170422
414853,106810,170423
414854,106810,167488
414855,106811,170424
414856,106811,131982
414857,106811,154792
414858,106811,170425
414859,106811,132056
414860,106811,170426
414861,106811,170427
414862,106811,170428
414863,106812,170429
414864,106812,151543
414865,106812,170430
414866,106812,170431
414867,106812,170432
414868,106812,138175
414869,106812,150068
414870,106812,134735
414871,106813,170433
414872,106813,170434
414873,106813,170435
414874,106813,170436
414875,106813,170437
414876,106813,170438
414877,106813,129768
414878,106813,144069
414879,106814,148139
414880,106814,170439
414881,106814,170440
414882,106814,170441
414883,106814,170442
414884,106814,129856
414885,106814,170443
414886,106814,170444
414887,106814,154964
414888,106814,170445
414889,106815,140208
414890,106815,170446
414891,106815,170447
414892,106815,144298
414893,106815,170448
414894,106815,170449
414895,106815,158598
414896,106815,170450
414897,106816,135059
414898,106816,169614
414899,106816,170451
414900,106816,170452
414901,106816,140208
414902,106816,170453
414903,106816,170454
414904,106816,158598
414905,106817,170455
414906,106817,170456
414907,106817,159506
414908,106817,170457
414909,106817,135065
414910,106817,170458
414911,106817,170459
414912,106817,170460
414913,106818,135250
414914,106818,170461
414915,106818,146690
414916,106818,134231
414917,106818,129052
414918,106818,170462
414919,106818,170463
414920,106818,164766
414921,106819,170464
414922,106819,133217
414923,106819,133218
414924,106819,170465
414925,106819,170466
414926,106819,145209
414927,106819,170467
414928,106819,170468
414929,106820,140634
414930,106820,170469
414931,106820,170470
414932,106820,162011
414933,106821,130195
414934,106821,170471
414935,106821,167541
414936,106821,145547
414937,106821,131951
414938,106821,170472
414939,106821,170473
414940,106821,170474
414941,106822,132025
414942,106822,170475
414943,106822,167483
414944,106822,132026
414945,106822,170476
414946,106822,162069
414947,106822,170477
414948,106822,170478
414949,106823,128935
414950,106823,170479
414951,106823,170480
414952,106823,131077
414953,106823,159154
414954,106823,144069
414955,106823,128969
414956,106823,170481
414957,106824,170482
414958,106824,170483
414959,106824,170484
414960,106824,170485
414961,106824,170486
414962,106824,170487
414963,106824,134067
414964,106824,137899
414965,106825,170488
414966,106825,170489
414967,106825,170490
414968,106825,170491
414969,106825,170492
414970,106825,170493
414971,106825,170494
414972,106825,170495
414973,106826,138345
414974,106826,155542
414975,106826,170496
414976,106826,170497
414977,106826,170498
414978,106826,170499
414979,106826,170500
414980,106826,170501
414981,106827,170502
414982,106827,145215
414983,106827,170503
414984,106827,136127
414985,106827,170504
414986,106827,170505
414987,106827,170506
414988,106827,170507
414989,106827,170508
414990,106827,170509
414991,106828,170510
414992,106828,170511
414993,106828,170512
414994,106828,170513
414995,106828,170514
414996,106828,170515
414997,106828,170516
414998,106828,170517
414999,106829,154763
415000,106829,170518
415001,106829,170519
415002,106829,170520
415003,106829,133323
415004,106829,129121
415005,106829,170521
415006,106829,147933
415007,106830,149374
415008,106830,135059
415009,106830,170522
415010,106830,170523
415011,106830,146788
415012,106830,166661
415013,106830,170524
415014,106830,170525
415015,106831,135059
415016,106831,129093
415017,106831,135072
415018,106831,154749
415019,106831,170526
415020,106831,146788
415021,106831,166661
415022,106831,170527
415023,106832,170528
415024,106832,165989
415025,106832,132025
415026,106832,132026
415027,106832,170529
415028,106832,170530
415029,106832,170531
415030,106832,135269
415031,106832,170532
415032,106833,166106
415033,106833,138339
415034,106833,131228
415035,106833,130212
415036,106833,132180
415037,106833,145226
415038,106833,129244
415039,106833,170533
415040,106834,170534
415041,106834,153064
415042,106834,153046
415043,106834,133356
415044,106834,131763
415045,106835,135888
415046,106835,157259
415047,106835,170535
415048,106835,170536
415049,106835,170537
415050,106835,170538
415051,106835,170539
415052,106835,170540
415053,106836,129228
415054,106836,170541
415055,106836,170542
415056,106836,131434
415057,106836,170543
415058,106836,170544
415059,106836,142481
415060,106836,129121
415061,106837,170545
415062,106837,139513
415063,106837,134723
415064,106837,170546
415065,106837,155575
415066,106837,170547
415067,106837,170548
415068,106837,170549
415069,106838,147765
415070,106838,170550
415071,106838,170551
415072,106838,133353
415073,106839,170552
415074,106839,168898
415075,106839,170553
415076,106839,170554
415077,106839,170555
415078,106839,170556
415079,106840,170557
415080,106840,170558
415081,106840,170559
415082,106840,137025
415083,106841,133292
415084,106841,138586
415085,106841,156194
415086,106841,170560
415087,106842,162071
415088,106842,170561
415089,106842,170562
415090,106842,170563
415091,106842,170564
415092,106843,170565
415093,106843,170566
415094,106843,170567
415095,106843,170568
415096,106844,170569
415097,106844,153447
415098,106844,170570
415099,106844,170571
415100,106845,170572
415101,106845,170573
415102,106845,132241
415103,106845,170574
415104,106845,170575
415105,106845,170576
415106,106845,170577
415107,106846,170578
415108,106846,170579
415109,106846,170580
415110,106846,170581
415111,106846,170582
415112,106847,152094
415113,106847,170583
415114,106847,170584
415115,106847,129374
415116,106847,170585
415117,106847,170586
415118,106848,141915
415119,106848,170587
415120,106848,170588
415121,106848,170589
415122,106848,170590
415123,106849,170591
415124,106849,170592
415125,106849,170593
415126,106849,170594
415127,106849,149218
415128,106849,170595
415129,106850,170596
415130,106850,139399
415131,106850,170597
415132,106850,170598
415133,106850,152094
415134,106851,170599
415135,106851,129199
415136,106851,170600
415137,106851,170601
415138,106852,142550
415139,106852,170602
415140,106852,150086
415141,106852,170603
415142,106852,170604
415143,106852,151364
415144,106853,170591
415145,106853,170605
415146,106853,170606
415147,106853,170607
415148,106853,170608
415149,106854,170609
415150,106854,170610
415151,106854,170591
415152,106854,170611
415153,106854,134663
415154,106854,156753
415155,106855,140212
415156,106855,170612
415157,106855,170591
415158,106855,170613
415159,106855,170614
415160,106856,152593
415161,106856,170615
415162,106856,170616
415163,106856,170617
415164,106857,170618
415165,106857,170619
415166,106857,170620
415167,106857,170621
415168,106857,139853
415169,106857,140212
415170,106858,170622
415171,106858,170623
415172,106858,170624
415173,106858,170591
415174,106858,140212
415175,106859,170625
415176,106859,170626
415177,106859,170627
415178,106859,140212
415179,106859,167741
415180,106860,170628
415181,106860,170619
415182,106860,170629
415183,106860,134724
415184,106860,170630
415185,106861,170631
415186,106861,170632
415187,106861,170596
415188,106861,170633
415189,106861,142627
415190,106862,129244
415191,106862,170634
415192,106862,170635
415193,106863,129244
415194,106863,170591
415195,106863,170636
415196,106863,170637
415197,106863,170638
415198,106863,170639
415199,106864,170625
415200,106864,170626
415201,106864,170627
415202,106864,140212
415203,106864,167741
415204,106865,170640
415205,106865,170641
415206,106865,170642
415207,106865,152094
415208,106866,170643
415209,106866,170644
415210,106866,170645
415211,106866,170646
415212,106866,170647
415213,106866,170648
415214,106866,170649
415215,106867,129244
415216,106867,170608
415217,106867,149034
415218,106867,170591
415219,106868,129244
415220,106868,170591
415221,106868,170650
415222,106868,136606
415223,106868,138832
415224,106869,170651
415225,106869,170652
415226,106869,170638
415227,106869,170653
415228,106869,170654
415229,106870,129244
415230,106870,170655
415231,106870,170656
415232,106870,170657
415233,106871,129244
415234,106871,170658
415235,106871,170659
415236,106871,170660
415237,106871,170661
415238,106872,170600
415239,106872,170662
415240,106872,170663
415241,106872,170664
415242,106873,129244
415243,106873,152094
415244,106873,170665
415245,106873,170666
415246,106873,170667
415247,106874,129244
415248,106874,148098
415249,106874,141245
415250,106875,129244
415251,106875,170668
415252,106875,170669
415253,106875,170670
415254,106876,170598
415255,106876,170600
415256,106876,170597
415257,106876,170671
415258,106876,138097
415259,106876,129244
415260,106876,170672
415261,106877,170673
415262,106877,170674
415263,106877,170675
415264,106877,129247
415265,106878,140212
415266,106878,170676
415267,106878,170591
415268,106878,139853
415269,106878,170677
415270,106879,170678
415271,106879,170679
415272,106879,170680
415273,106879,170681
415274,106879,170682
415275,106880,170683
415276,106880,170684
415277,106880,170591
415278,106881,170685
415279,106881,170686
415280,106881,170687
415281,106881,170688
415282,106881,170689
415283,106882,140616
415284,106882,170690
415285,106882,135888
415286,106882,170691
415287,106882,170692
415288,106882,170693
415289,106883,170694
415290,106883,141796
415291,106883,170695
415292,106883,170696
415293,106884,140212
415294,106884,170697
415295,106884,170698
415296,106884,170699
415297,106885,170700
415298,106885,170701
415299,106885,140212
415300,106885,170702
415301,106886,170703
415302,106886,170704
415303,106886,170705
415304,106886,170706
415305,106886,170707
415306,106887,170703
415307,106887,170708
415308,106887,170709
415309,106887,170710
415310,106887,170711
415311,106888,170712
415312,106888,170674
415313,106888,170675
415314,106888,170713
415315,106888,170714
415316,106889,148154
415317,106889,170715
415318,106889,170716
415319,106889,170717
415320,106890,129374
415321,106890,170718
415322,106890,170591
415323,106890,170660
415324,106890,170719
415325,106890,132061
415326,106890,170720
415327,106890,153100
415328,106890,170721
415329,106891,170722
415330,106891,170657
415331,106891,170723
415332,106892,170724
415333,106892,170725
415334,106892,170726
415335,106892,170727
415336,106893,170728
415337,106893,139853
415338,106893,170729
415339,106893,170730
415340,106894,140212
415341,106894,170731
415342,106894,142820
415343,106894,170732
415344,106895,170733
415345,106895,135104
415346,106895,170734
415347,106895,142855
415348,106895,170735
415349,106896,140212
415350,106896,132256
415351,106896,130642
415352,106896,130615
415353,106896,133749
415354,106896,170736
415355,106898,170737
415356,106898,170738
415357,106898,170739
415358,106898,170740
415359,106898,170741
415360,106898,139853
415361,106899,155491
415362,106899,140258
415363,106899,130942
415364,106899,170742
415365,106900,170743
415366,106900,140212
415367,106900,170744
415368,106900,170745
415369,106901,170746
415370,106901,129244
415371,106901,170747
415372,106901,170748
415373,106901,170749
415374,106901,170750
415375,106902,155491
415376,106902,129215
415377,106903,170751
415378,106903,170752
415379,106903,140258
415380,106903,170753
415381,106904,170598
415382,106904,170754
415383,106904,140212
415384,106904,170755
415385,106904,130207
415386,106905,170756
415387,106905,170757
415388,106905,170758
415389,106905,170759
415390,106906,140213
415391,106906,130155
415392,106906,170760
415393,106906,170761
415394,106906,170762
415395,106906,170763
415396,106906,170764
415397,106906,129583
415398,106907,170765
415399,106907,170766
415400,106907,149212
415401,106907,131966
415402,106908,170767
415403,106908,170768
415404,106908,170769
415405,106908,170770
415406,106908,170771
415407,106908,167502
415408,106908,170772
415409,106908,170773
415410,106911,154551
415411,106911,170774
415412,106911,170775
415413,106912,142566
415414,106912,170776
415415,106912,170777
415416,106912,170778
415417,106914,152094
415418,106914,170779
415419,106914,170780
415420,106914,170781
415421,106914,170782
415422,106915,170783
415423,106915,170784
415424,106915,170785
415425,106915,170786
415426,106916,170787
415427,106916,142617
415428,106916,170788
415429,106916,138829
415430,106917,170789
415431,106917,132301
415432,106917,170790
415433,106917,132674
415434,106922,166938
415435,106922,170791
415436,106925,135989
415437,106925,170792
415438,106925,139955
415439,106926,170793
415440,106926,131110
415441,106926,170794
415442,106926,170795
415443,106926,135580
415444,106927,132878
415445,106927,130663
415446,106927,129939
415447,106931,140300
415448,106931,129156
415449,106931,170796
415450,106931,151564
415451,106932,131241
415452,106932,168507
415453,106932,131311
415454,106932,170797
415455,106932,170798
415456,106933,170799
415457,106933,138513
415458,106933,141882
415459,106933,170800
415460,106933,170801
415461,106933,155461
415462,106935,170802
415463,106935,170803
415464,106935,159340
415465,106935,170804
415466,106935,170805
415467,106936,128979
415468,106936,170806
415469,106936,166713
415470,106936,133111
415471,106936,170807
415472,106937,166682
415473,106937,150366
415474,106937,170808
415475,106937,170809
415476,106937,170810
415477,106940,170791
415478,106940,170811
415479,106940,130358
415480,106940,170812
415481,106941,170813
415482,106941,130679
415483,106941,170814
415484,106941,163537
415485,106943,132626
415486,106943,160599
415487,106943,138016
415488,106943,170815
415489,106943,129873
415490,106944,170816
415491,106944,170817
415492,106944,170818
415493,106945,170792
415494,106945,159401
415495,106945,170819
415496,106946,129096
415497,106946,136188
415498,106946,170820
415499,106947,142877
415500,106947,170821
415501,106947,170822
415502,106947,170823
415503,106947,134057
415504,106947,170824
415505,106948,170793
415506,106948,170825
415507,106948,170826
415508,106948,170827
415509,106948,132199
415510,106949,138556
415511,106949,136596
415512,106949,170828
415513,106950,132369
415514,106950,133323
415515,106950,129121
415516,106950,129049
415517,106950,165611
415518,106951,129052
415519,106951,170829
415520,106951,128942
415521,106952,166966
415522,106952,170830
415523,106952,170831
415524,106952,170832
415525,106952,166040
415526,106953,150787
415527,106953,137064
415528,106953,150745
415529,106954,156154
415530,106954,154759
415531,106954,170833
415532,106954,128935
415533,106955,162025
415534,106955,170834
415535,106955,128935
415536,106955,145633
415537,106956,170835
415538,106956,170836
415539,106956,153996
415540,106957,163834
415541,106957,128936
415542,106957,170837
415543,106957,170838
415544,106957,153025
415545,106957,170839
415546,106957,135339
415547,106957,128971
415548,106958,130196
415549,106958,170840
415550,106958,139948
415551,106959,170841
415552,106959,170842
415553,106959,135530
415554,106959,133946
415555,106959,170843
415556,106959,170844
415557,106959,170845
415558,106960,170846
415559,106960,170847
415560,106960,170848
415561,106960,130155
415562,106961,136506
415563,106961,166451
415564,106961,128992
415565,106961,170849
415566,106962,158625
415567,106962,149212
415568,106962,155567
415569,106962,140258
415570,106963,134005
415571,106963,170850
415572,106963,170851
415573,106963,170852
415574,106965,170853
415575,106965,170854
415576,106965,129351
415577,106965,170855
415578,106965,170856
415579,106965,170857
415580,106966,129225
415581,106966,129228
415582,106966,170858
415583,106966,170859
415584,106966,170860
415585,106966,135686
415586,106967,130838
415587,106967,168434
415588,106967,170861
415589,106968,166966
415590,106968,155491
415591,106968,170862
415592,106968,170863
415593,106969,170864
415594,106969,170865
415595,106969,153101
415596,106970,132878
415597,106970,170866
415598,106970,170867
415599,106970,170868
415600,106970,153101
415601,106970,130130
415602,106970,137131
415603,106971,150366
415604,106971,170869
415605,106971,170870
415606,106972,170871
415607,106972,170872
415608,106972,170873
415609,106972,132362
415610,106973,133357
415611,106973,129244
415612,106973,128944
415613,106973,130728
415614,106974,129236
415615,106974,163841
415616,106974,170874
415617,106974,154520
415618,106975,135476
415619,106975,170875
415620,106975,170876
415621,106975,170877
415622,106975,170878
415623,106975,170879
415624,106975,170880
415625,106976,130838
415626,106976,134215
415627,106976,170881
415628,106976,170882
415629,106977,170883
415630,106977,129181
415631,106977,170884
415632,106977,128867
415633,106977,130249
415634,106978,153430
415635,106978,170885
415636,106978,170886
415637,106978,170887
415638,106978,170888
415639,106978,131129
415640,106979,129196
415641,106979,163841
415642,106979,170874
415643,106979,154520
415644,106979,170889
415645,106980,170890
415646,106980,170891
415647,106980,129224
415648,106980,139931
415649,106980,145862
415650,106981,131310
415651,106981,129049
415652,106981,133944
415653,106981,134260
415654,106982,150152
415655,106982,170892
415656,106982,133385
415657,106982,132285
415658,106983,129320
415659,106983,155491
415660,106983,170893
415661,106983,140258
415662,106983,129244
415663,106983,170894
415664,106984,170895
415665,106984,155586
415666,106984,129244
415667,106984,170896
415668,106985,158716
415669,106985,140258
415670,106985,170897
415671,106985,170898
415672,106985,132619
415673,106985,170899
415674,106986,128992
415675,106986,170900
415676,106986,170901
415677,106986,170902
415678,106986,139329
415679,106987,138388
415680,106987,129340
415681,106987,163841
415682,106987,170874
415683,106987,154520
415684,106987,170889
415685,106988,170903
415686,106988,155491
415687,106988,170904
415688,106988,130769
415689,106988,170905
415690,106988,170906
415691,106990,131110
415692,106990,170907
415693,106990,129346
415694,106990,148435
415695,106990,142192
415696,106991,140258
415697,106991,140164
415698,106991,170908
415699,106991,170909
415700,106991,132399
415701,106992,170910
415702,106992,155491
415703,106992,130662
415704,106992,133990
415705,106992,129284
415706,106992,142258
415707,106993,129873
415708,106993,148892
415709,106993,130130
415710,106993,155442
415711,106994,130679
415712,106994,170911
415713,106994,170912
415714,106995,170913
415715,106995,131745
415716,106995,133917
415717,106995,170914
415718,106995,133944
415719,106995,170915
415720,106995,170916
415721,106996,170917
415722,106996,170918
415723,106996,140527
415724,106996,134231
415725,106997,170919
415726,106997,170920
415727,106997,136753
415728,106997,148489
415729,106998,170921
415730,106998,170922
415731,106999,170923
415732,106999,170924
415733,107000,170925
415734,107000,134229
415735,107000,170926
415736,107000,146811
415737,107000,135650
415738,107000,128971
415739,107000,170927
415740,107001,129341
415741,107001,158321
415742,107001,170928
415743,107001,170929
415744,107001,150152
415745,107001,170930
415746,107002,129341
415747,107002,129049
415748,107002,131434
415749,107002,129950
415750,107003,170931
415751,107003,170932
415752,107003,170933
415753,107003,170934
415754,107003,129939
415755,107003,170935
415756,107003,170936
415757,107003,170937
415758,107004,164965
415759,107004,133850
415760,107004,133896
415761,107004,139148
415762,107004,128931
415763,107005,170938
415764,107005,132477
415765,107005,129251
415766,107005,129684
415767,107005,170939
415768,107005,170940
415769,107006,162483
415770,107006,170941
415771,107007,170942
415772,107007,136126
415773,107007,170943
415774,107008,170944
415775,107008,134284
415776,107008,170945
415777,107008,170946
415778,107008,170947
415779,107008,133896
415780,107009,170913
415781,107009,170948
415782,107009,133990
415783,107009,133979
415784,107009,170949
415785,107010,170950
415786,107010,129333
415787,107010,146775
415788,107010,133963
415789,107011,169600
415790,107011,131027
415791,107011,155160
415792,107011,135783
415793,107011,144200
415794,107011,130679
415795,107011,170951
415796,107012,157510
415797,107012,170952
415798,107012,170953
415799,107012,170954
415800,107013,170955
415801,107013,134284
415802,107013,133365
415803,107013,170946
415804,107014,136734
415805,107014,170956
415806,107014,170913
415807,107015,136759
415808,107015,170957
415809,107015,170958
415810,107016,142195
415811,107016,128892
415812,107016,170959
415813,107016,170960
415814,107016,170961
415815,107016,133197
415816,107017,170962
415817,107017,170963
415818,107017,170964
415819,107017,140601
415820,107017,170965
415821,107017,170933
415822,107017,135093
415823,107018,150152
415824,107018,135724
415825,107018,170966
415826,107018,129018
415827,107019,170962
415828,107019,140601
415829,107019,170965
415830,107019,130718
415831,107019,170967
415832,107019,144680
415833,107019,170968
415834,107020,134215
415835,107020,129263
415836,107020,170969
415837,107020,170970
415838,107020,129199
415839,107021,155154
415840,107021,132555
415841,107021,170971
415842,107021,170972
415843,107021,170973
415844,107022,170974
415845,107022,170975
415846,107022,170976
415847,107022,129939
415848,107023,170977
415849,107023,128945
415850,107023,170978
415851,107024,130679
415852,107024,170979
415853,107024,170980
415854,107024,170981
415855,107026,170982
415856,107026,135810
415857,107026,130249
415858,107026,132678
415859,107026,170983
415860,107026,170984
415861,107026,170985
415862,107027,132145
415863,107027,130674
415864,107027,170986
415865,107027,128903
415866,107027,170987
415867,107028,170988
415868,107028,170989
415869,107028,170990
415870,107028,144719
415871,107028,170991
415872,107029,129054
415873,107029,170992
415874,107029,170993
415875,107029,170994
415876,107030,130252
415877,107030,144086
415878,107030,130837
