AcademicRecordKeywordPlusID,AcademicRecordId,AcademicKeywordPlusId
756909,109156,126288
756910,109157,145894
756911,109157,145895
756912,109157,125360
756913,109157,125543
756914,109157,132688
756915,109157,126198
756916,109157,130794
756917,109157,126209
756918,109157,135916
756919,109157,131118
756920,109158,145896
756921,109158,130305
756922,109158,126228
756923,109158,126334
756924,109158,126198
756925,109158,126281
756926,109158,125928
756927,109158,125093
756928,109158,125408
756929,109158,125197
756930,109159,145848
756931,109159,139472
756932,109159,145897
756933,109159,145898
756934,109159,130316
756935,109159,128802
756936,109159,125420
756937,109159,126133
756938,109159,145853
756939,109159,128895
756940,109161,126359
756941,109161,128250
756942,109161,129617
756943,109161,128962
756944,109161,145899
756945,109161,145900
756946,109162,145848
756947,109162,145901
756948,109162,141289
756949,109162,145902
756950,109162,145903
756951,109162,132756
756952,109162,125087
756953,109162,126612
756954,109162,126246
756955,109162,125395
756956,109163,125087
756957,109163,126360
756958,109163,126158
756959,109163,126612
756960,109163,126196
756961,109163,125285
756962,109163,129633
756963,109163,130794
756964,109163,126209
756965,109163,126047
756966,109164,125161
756967,109164,125286
756968,109164,129090
756969,109164,125420
756970,109165,145904
756971,109165,125102
756972,109165,145905
756973,109165,126725
756974,109166,133878
756975,109166,133838
756976,109166,145906
756977,109166,129670
756978,109166,134763
756979,109166,125603
756980,109166,127354
756981,109166,125174
756982,109166,145907
756983,109166,125341
756984,109167,133838
756985,109168,143398
756986,109168,125440
756987,109168,145907
756988,109169,145908
756989,109169,126127
756990,109169,126209
756991,109169,130914
756992,109169,125382
756993,109169,125140
756994,109169,125130
756995,109169,130305
756996,109169,125793
756997,109169,132211
756998,109170,145909
756999,109170,145910
757000,109170,145911
757001,109170,125651
757002,109170,126358
757003,109170,125304
757004,109170,125197
757005,109171,132671
757006,109171,145912
757007,109171,145913
757008,109171,145884
757009,109171,144346
757010,109171,127284
757011,109171,127032
757012,109172,145914
757013,109172,145915
757014,109172,145916
757015,109172,145917
757016,109172,145918
757017,109172,125427
757018,109172,125588
757019,109172,125313
757020,109172,127601
757021,109172,125174
757022,109173,145919
757023,109173,132671
757024,109173,145920
757025,109173,134281
757026,109173,125173
757027,109173,126360
757028,109173,125526
757029,109173,125405
757030,109173,145921
757031,109173,125197
757032,109174,145919
757033,109174,145922
757034,109174,145923
757035,109174,145924
757036,109174,126360
757037,109174,145925
757038,109174,132679
757039,109174,130794
757040,109174,125331
757041,109174,126127
757042,109175,145926
757043,109175,134349
757044,109175,126209
757045,109176,143398
757046,109176,131649
757047,109176,125341
757048,109176,125174
757049,109177,127659
757050,109177,125582
757051,109177,127316
757052,109178,143398
757053,109178,133838
757054,109178,126606
757055,109178,125341
757056,109178,126066
757057,109178,127354
757058,109179,138438
757059,109179,145927
757060,109179,130316
757061,109179,126334
757062,109179,130336
757063,109179,126503
757064,109179,125918
757065,109179,145928
757066,109179,135565
757067,109179,125987
757068,109180,126792
757069,109180,140660
757070,109180,145929
757071,109180,126590
757072,109180,125092
757073,109180,145930
757074,109180,125659
757075,109181,126602
757076,109181,126792
757077,109181,145931
757078,109181,128130
757079,109181,125871
757080,109181,128942
757081,109181,125160
757082,109181,134269
757083,109181,125659
757084,109181,125313
757085,109182,145932
757086,109182,137784
757087,109182,145933
757088,109182,127354
757089,109182,128994
757090,109182,125953
757091,109182,125229
757092,109182,125588
757093,109182,139820
757094,109182,126047
757095,109183,136612
757096,109183,137784
757097,109183,145934
757098,109183,145935
757099,109183,137511
757100,109183,125388
757101,109183,145936
757102,109183,125087
757103,109183,126684
757104,109183,126655
757105,109184,128973
757106,109184,127354
757107,109184,125454
757108,109184,125095
757109,109184,125197
757110,109185,145937
757111,109185,131138
757112,109185,125376
757113,109185,126198
757114,109185,126196
757115,109185,128439
757116,109185,126751
757117,109185,130304
757118,109185,129633
757119,109185,125093
757120,109187,145938
757121,109188,129818
757122,109188,144742
757123,109189,125373
757124,109189,125130
757125,109191,145939
757126,109191,125090
757127,109192,139719
757128,109192,125391
757129,109192,145940
757130,109192,145941
757131,109192,125474
757132,109193,125745
757133,109193,125110
757134,109193,126535
757135,109193,126941
757136,109194,145942
757137,109194,145943
757138,109194,129819
757139,109194,145944
757140,109194,144679
757141,109194,145945
757142,109194,128045
757143,109194,133925
757144,109195,127946
757145,109195,125110
757146,109196,145946
757147,109196,139676
757148,109196,127254
757149,109196,129820
757150,109196,145947
757151,109196,145948
757152,109196,145949
757153,109196,145950
757154,109196,145951
757155,109196,125538
757156,109197,145952
757157,109197,142860
757158,109197,125432
757159,109197,145953
757160,109197,125436
757161,109197,138384
757162,109197,128147
757163,109198,125089
757164,109198,126941
757165,109199,126028
757166,109199,126370
757167,109199,145954
757168,109199,127105
757169,109199,126298
757170,109200,139719
757171,109200,126880
757172,109200,126941
757173,109201,145955
757174,109201,135713
757175,109201,134461
757176,109201,145956
757177,109201,126861
757178,109201,135784
757179,109201,126940
757180,109201,125089
757181,109201,126863
757182,109201,126864
757183,109202,145957
757184,109202,144716
757185,109202,125089
757186,109202,145958
757187,109202,128527
757188,109203,142590
757189,109203,145959
757190,109203,136557
757191,109204,130630
757192,109204,125130
757193,109205,145960
757194,109205,126181
757195,109205,125089
757196,109205,125090
757197,109206,139719
757198,109206,145961
757199,109206,145962
757200,109206,145963
757201,109206,125089
757202,109206,125110
757203,109206,145939
757204,109206,125538
757205,109206,125092
757206,109206,126635
757207,109207,134658
757208,109207,126864
757209,109207,125436
757210,109207,125110
757211,109208,125090
757212,109209,145964
757213,109209,136535
757214,109209,125082
757215,109209,145965
757216,109209,125110
757217,109209,126940
757218,109210,125739
757219,109211,142590
757220,109211,129820
757221,109211,125356
757222,109212,125089
757223,109212,125436
757224,109212,125083
757225,109213,126900
757226,109213,135783
757227,109213,145966
757228,109213,126902
757229,109214,145967
757230,109214,145968
757231,109214,145969
757232,109214,125089
757233,109214,126181
757234,109214,126902
757235,109215,125448
757236,109216,126899
757237,109216,145970
757238,109216,126901
757239,109216,126181
757240,109217,129126
757241,109217,128324
757242,109217,145971
757243,109217,144755
757244,109217,145972
757245,109217,126862
757246,109217,145973
757247,109217,125110
757248,109217,125436
757249,109217,126583
757250,109218,126860
757251,109218,130701
757252,109218,138194
757253,109218,145974
757254,109218,145975
757255,109218,144415
757256,109218,145976
757257,109218,127669
757258,109218,145977
757259,109218,144707
757260,109219,127678
757261,109219,126504
757262,109220,126782
757263,109220,145978
757264,109221,126900
757265,109221,145970
757266,109221,145968
757267,109221,125110
757268,109221,126181
757269,109222,127103
757270,109222,145979
757271,109222,145980
757272,109222,145342
757273,109222,145981
757274,109222,145982
757275,109222,134698
757276,109222,145983
757277,109222,133773
757278,109222,133657
757279,109223,126028
757280,109223,126904
757281,109223,134375
757282,109224,140272
757283,109225,145984
757284,109225,144415
757285,109225,133761
757286,109225,145985
757287,109225,135773
757288,109225,125395
757289,109225,125110
757290,109225,125140
757291,109226,145986
757292,109226,138194
757293,109226,142590
757294,109226,145959
757295,109226,144716
757296,109226,125089
757297,109226,125436
757298,109227,125651
757299,109227,125436
757300,109227,125276
757301,109227,125110
757302,109228,145953
757303,109228,139749
757304,109228,125089
757305,109228,125110
757306,109229,136559
757307,109229,131003
757308,109229,126181
757309,109229,125436
757310,109229,126880
757311,109230,145987
757312,109230,145988
757313,109230,126958
757314,109230,125089
757315,109231,145989
757316,109231,131683
757317,109231,145990
757318,109231,131686
757319,109231,126852
757320,109231,125739
757321,109231,126732
757322,109231,125130
757323,109231,126618
757324,109232,126848
757325,109232,127805
757326,109232,125089
757327,109232,129842
757328,109232,128830
757329,109232,145991
757330,109232,127807
757331,109232,128017
757332,109232,145992
757333,109233,139662
757334,109233,125089
757335,109233,131876
757336,109234,145993
757337,109234,145994
757338,109234,145995
757339,109234,127822
757340,109234,145996
757341,109234,131490
757342,109234,125093
757343,109234,145997
757344,109234,135937
757345,109234,130167
757346,109235,145998
757347,109235,139662
757348,109235,125089
757349,109235,134375
757350,109237,125651
757351,109237,139077
757352,109237,145999
757353,109237,125089
757354,109238,125163
757355,109238,135783
757356,109238,125090
757357,109238,125436
757358,109238,127807
757359,109238,126691
757360,109239,125151
757361,109240,145989
757362,109240,126940
757363,109241,146000
757364,109241,130063
757365,109241,145944
757366,109241,144679
757367,109241,145945
757368,109241,125090
757369,109241,125436
757370,109241,126783
757371,109242,146001
757372,109242,138773
757373,109242,126181
757374,109242,126067
757375,109243,129818
757376,109243,146002
757377,109243,126900
757378,109243,145970
757379,109243,146003
757380,109243,126901
757381,109243,145968
757382,109243,145969
757383,109243,125110
757384,109243,126181
757385,109244,145952
757386,109246,127103
757387,109246,145959
757388,109246,126028
757389,109246,146004
757390,109246,139727
757391,109246,139728
757392,109246,125110
757393,109246,125436
757394,109246,126452
757395,109246,125174
757396,109247,146005
757397,109247,136535
757398,109247,129822
757399,109247,146006
757400,109247,125089
757401,109247,125090
757402,109247,140600
757403,109247,146007
757404,109248,146008
757405,109248,125242
757406,109248,146009
757407,109248,146010
757408,109248,126482
757409,109248,133552
757410,109248,125089
757411,109248,125341
757412,109248,133817
757413,109248,127881
757414,109249,133599
757415,109250,146011
757416,109250,127795
757417,109250,126912
757418,109250,126851
757419,109251,128616
757420,109251,146012
757421,109251,126181
757422,109251,126535
757423,109251,125356
757424,109251,131003
757425,109252,134682
757426,109252,126608
757427,109252,126181
757428,109252,126777
757429,109253,125122
757430,109253,144721
757431,109253,146012
757432,109253,125089
757433,109253,125436
757434,109253,126067
757435,109253,126181
757436,109253,142223
757437,109254,144726
757438,109254,146013
757439,109255,144415
757440,109255,144684
757441,109255,146014
757442,109256,126900
757443,109256,145970
757444,109256,126901
757445,109257,144752
757446,109257,138859
757447,109257,129820
757448,109257,146015
757449,109257,146016
757450,109257,138977
757451,109257,125089
757452,109257,125436
757453,109257,125356
757454,109257,125110
757455,109258,144752
757456,109258,126370
757457,109258,126371
757458,109258,138977
757459,109258,125436
757460,109258,125089
757461,109258,146017
757462,109258,126818
757463,109259,125110
757464,109259,146018
757465,109259,125092
757466,109259,133157
757467,109259,125304
757468,109259,134584
757469,109259,125593
757470,109260,146019
757471,109260,146020
757472,109260,146021
757473,109260,146022
757474,109260,136544
757475,109260,146023
757476,109260,126057
757477,109260,146024
757478,109260,146025
757479,109260,126940
757480,109261,125089
757481,109261,126504
757482,109262,126300
757483,109262,126067
757484,109263,129755
757485,109263,142999
757486,109263,129989
757487,109263,126636
757488,109263,130664
757489,109263,129992
757490,109263,125739
757491,109263,146026
757492,109263,125957
757493,109263,146027
757494,109264,146028
757495,109264,139662
757496,109264,146029
757497,109264,145271
757498,109264,126067
757499,109264,125313
757500,109264,125110
757501,109264,125089
757502,109264,126599
757503,109264,131717
757504,109266,126868
757505,109266,146030
757506,109266,125092
757507,109266,127013
757508,109267,146031
757509,109268,146032
757510,109268,146033
757511,109268,146034
757512,109268,126883
757513,109268,146035
757514,109268,128442
757515,109268,127292
757516,109268,139541
757517,109269,146036
757518,109269,146037
757519,109269,125087
757520,109269,125197
757521,109271,146038
757522,109272,146039
757523,109272,146040
757524,109272,146041
757525,109272,146042
757526,109272,146043
757527,109272,126883
757528,109272,125110
757529,109272,126471
757530,109273,142433
757531,109273,125110
757532,109274,125166
757533,109274,125110
757534,109276,125395
757535,109276,125197
757536,109277,125110
757537,109279,128310
757538,109282,126471
757539,109282,125593
757540,109283,128429
757541,109283,130007
757542,109283,130128
757543,109283,131344
757544,109283,138660
757545,109284,125313
757546,109284,125278
757547,109284,125623
757548,109285,129755
757549,109285,146044
757550,109285,131138
757551,109285,125092
757552,109285,126067
757553,109286,146042
757554,109286,146045
757555,109286,125462
757556,109286,125087
757557,109286,126940
757558,109288,125133
757559,109288,125440
757560,109288,125871
757561,109288,125198
757562,109289,129672
757563,109289,125593
757564,109289,125556
757565,109289,134215
757566,109290,144258
757567,109290,125764
757568,109290,125090
757569,109290,125262
757570,109291,131213
757571,109291,125538
757572,109292,146046
757573,109292,138073
757574,109292,146047
757575,109292,125212
757576,109292,126520
757577,109292,125593
757578,109292,133817
757579,109293,146048
757580,109293,125593
757581,109293,125277
757582,109294,146039
757583,109294,146043
757584,109294,125110
757585,109294,125462
757586,109294,125382
757587,109295,146049
757588,109295,146050
757589,109295,125157
757590,109295,125087
757591,109295,125439
757592,109295,125174
757593,109296,140725
757594,109298,126933
757595,109298,126879
757596,109298,125087
757597,109298,125201
757598,109298,126782
757599,109298,126335
757600,109298,127730
757601,109298,126940
757602,109298,126941
757603,109298,146051
757604,109299,126843
757605,109300,125093
757606,109300,125095
757607,109301,127681
757608,109301,146052
757609,109301,143114
757610,109303,127620
757611,109303,129156
757612,109303,125090
757613,109303,125130
757614,109303,125236
757615,109303,125286
757616,109304,146053
757617,109304,126028
757618,109304,126813
757619,109304,125110
757620,109304,125277
757621,109305,131213
757622,109305,146054
757623,109305,125110
757624,109306,128050
757625,109307,125092
757626,109307,126857
757627,109307,146055
757628,109308,146056
757629,109308,127001
757630,109308,146057
757631,109308,126880
757632,109308,125110
757633,109308,146058
757634,109308,126185
757635,109308,127311
757636,109310,128999
757637,109310,146059
757638,109310,146060
757639,109310,126857
757640,109310,146061
757641,109311,125850
757642,109311,125538
757643,109311,125174
757644,109312,125090
757645,109312,125201
757646,109313,125462
757647,109313,125141
757648,109314,126471
757649,109314,125439
757650,109314,125593
757651,109315,130773
757652,109315,127314
757653,109315,146062
757654,109315,127337
757655,109315,145409
757656,109315,128942
757657,109315,125230
757658,109315,125376
757659,109315,125477
757660,109316,134546
757661,109316,125092
757662,109316,127438
757663,109317,146063
757664,109317,146064
757665,109317,146065
757666,109317,146066
757667,109317,126857
757668,109317,125229
757669,109317,131720
757670,109317,128050
757671,109317,127371
757672,109317,146067
757673,109318,146063
757674,109318,127730
757675,109320,146068
757676,109320,135713
757677,109320,146069
757678,109320,146070
757679,109320,125229
757680,109320,134463
757681,109321,126582
757682,109321,125087
757683,109323,127015
757684,109323,126983
757685,109324,127868
757686,109324,125092
757687,109324,125160
757688,109324,125087
757689,109324,130840
757690,109324,125197
757691,109325,139195
757692,109325,125160
757693,109326,146071
757694,109326,126919
757695,109326,125739
757696,109326,125462
757697,109326,125089
757698,109326,125436
757699,109326,126781
757700,109327,125087
757701,109327,125342
757702,109327,146072
757703,109327,125174
757704,109328,127916
757705,109328,128719
757706,109328,146073
757707,109328,125957
757708,109328,125330
757709,109328,125197
757710,109329,146074
757711,109329,125197
757712,109330,125574
757713,109330,146075
757714,109330,146076
757715,109330,146077
757716,109330,125981
757717,109330,125087
757718,109330,143389
757719,109330,125482
757720,109330,125603
757721,109330,125566
757722,109331,125079
757723,109331,125134
757724,109331,125477
757725,109331,125871
757726,109333,132843
757727,109333,132965
757728,109333,125087
757729,109333,126300
757730,109333,146078
757731,109333,128287
757732,109333,131720
757733,109333,126852
757734,109333,127890
757735,109333,125197
757736,109334,125087
757737,109334,126398
757738,109334,125661
757739,109335,146079
757740,109335,130696
757741,109335,125087
757742,109335,125627
757743,109335,127124
757744,109336,125174
757745,109337,134466
757746,109341,125454
757747,109342,125452
757748,109342,127655
757749,109343,126012
757750,109343,125230
757751,109343,125331
757752,109344,127344
757753,109346,125313
757754,109348,125095
757755,109348,137913
757756,109349,125277
757757,109349,125236
757758,109349,125095
757759,109350,132094
757760,109350,126374
757761,109350,125482
757762,109352,125174
757763,109352,135573
757764,109352,125313
757765,109352,125140
757766,109353,125306
757767,109353,146080
757768,109353,146081
757769,109353,146082
757770,109353,126066
757771,109353,125093
757772,109353,125593
757773,109353,125110
757774,109353,146083
757775,109353,125111
757776,109354,127156
757777,109354,125452
757778,109354,126502
757779,109354,125083
757780,109355,125172
757781,109358,140725
757782,109358,125277
757783,109358,125093
757784,109359,146084
757785,109359,125174
757786,109361,125277
757787,109361,125174
757788,109363,127344
757789,109363,125175
757790,109364,131568
757791,109364,125251
757792,109364,125455
757793,109366,127613
757794,109366,125175
757795,109366,126307
757796,109366,125093
757797,109366,125194
757798,109366,125174
757799,109367,146085
757800,109367,146086
757801,109367,143319
757802,109367,125174
757803,109367,143320
757804,109367,125173
757805,109367,125160
757806,109367,125083
757807,109367,128440
757808,109367,125197
757809,109369,127615
757810,109369,139619
757811,109369,125671
757812,109370,127610
757813,109370,127160
757814,109370,131150
757815,109370,126282
757816,109370,128132
757817,109370,125194
757818,109370,130205
757819,109370,126398
757820,109370,125535
757821,109371,125277
757822,109373,136810
757823,109373,127160
757824,109373,125671
757825,109373,126398
757826,109373,125277
757827,109374,125277
757828,109375,131189
757829,109375,125957
757830,109375,125382
757831,109377,143304
757832,109377,143305
757833,109377,145197
757834,109377,127610
757835,109377,125194
757836,109377,126282
757837,109377,126066
757838,109378,125477
757839,109378,125160
757840,109378,126024
757841,109378,125351
757842,109378,125671
757843,109378,127175
757844,109380,137626
757845,109381,126054
757846,109381,138505
757847,109381,125671
757848,109381,126066
757849,109381,137629
757850,109383,128325
757851,109383,125330
757852,109383,141951
757853,109383,126560
757854,109384,128081
757855,109384,146087
757856,109384,146088
757857,109384,146089
757858,109384,128123
757859,109384,125087
757860,109386,146090
757861,109386,125625
757862,109386,125130
757863,109386,125383
757864,109386,126018
757865,109387,142515
757866,109389,125087
757867,109389,126472
757868,109391,127494
757869,109391,126320
757870,109391,131364
757871,109391,127034
757872,109392,146091
757873,109392,125417
757874,109393,128150
757875,109393,128134
757876,109393,125313
757877,109393,128123
757878,109394,146092
757879,109394,126030
757880,109395,128086
757881,109395,137694
757882,109395,125110
757883,109397,146093
757884,109397,128123
757885,109399,128086
757886,109399,126502
757887,109399,135242
757888,109399,126850
757889,109399,125236
757890,109399,127601
757891,109400,146094
757892,109400,141951
757893,109401,141844
757894,109401,146095
757895,109401,125764
757896,109401,133966
757897,109404,143519
757898,109405,146096
757899,109405,146097
757900,109405,127494
757901,109405,131364
757902,109405,141844
757903,109405,125764
757904,109406,125286
757905,109406,127851
757906,109406,126558
757907,109406,125083
757908,109408,125286
757909,109411,143658
757910,109411,125417
757911,109412,126535
757912,109412,125341
757913,109412,125095
757914,109413,126029
757915,109414,125739
757916,109414,125090
757917,109415,146098
757918,109415,125174
757919,109416,126792
757920,109417,125307
757921,109419,146099
757922,109419,126108
757923,109419,125197
757924,109422,128665
757925,109422,125373
757926,109422,125130
757927,109422,125141
757928,109422,125140
757929,109422,125522
757930,109424,146100
757931,109424,133930
757932,109424,125230
757933,109424,141951
757934,109424,146101
757935,109425,131352
757936,109426,127580
757937,109426,127326
757938,109426,131283
757939,109426,146102
757940,109426,125522
757941,109427,146103
757942,109429,146104
757943,109429,136978
757944,109429,146105
757945,109429,146106
757946,109429,146107
757947,109429,146108
757948,109429,127534
757949,109429,138765
757950,109429,125095
757951,109429,146109
757952,109430,146110
757953,109430,125329
757954,109431,146111
757955,109431,125230
757956,109431,140460
757957,109431,125140
757958,109431,126514
757959,109432,146112
757960,109432,127034
757961,109433,146113
757962,109433,146114
757963,109433,146115
757964,109433,127494
757965,109433,126320
757966,109433,131364
757967,109433,125174
757968,109433,127034
757969,109433,125112
757970,109434,127591
757971,109434,125322
757972,109434,125329
757973,109434,127890
757974,109434,129648
757975,109434,125197
757976,109434,125090
757977,109434,125202
757978,109434,125093
757979,109434,126058
757980,109436,125625
757981,109437,125110
757982,109438,146116
757983,109438,137512
757984,109438,137709
757985,109438,125087
757986,109438,146117
757987,109438,126691
757988,109439,125087
757989,109439,125174
757990,109439,127228
757991,109440,126099
757992,109441,146118
757993,109441,146119
757994,109441,136978
757995,109441,146108
757996,109441,136550
757997,109441,133883
757998,109441,125087
757999,109441,129652
758000,109441,127534
758001,109441,139715
758002,109442,125277
758003,109443,127187
758004,109443,125174
758005,109443,125197
758006,109444,125091
758007,109445,144715
758008,109445,146120
758009,109445,146108
758010,109445,128549
758011,109445,125130
758012,109445,125095
758013,109447,146107
758014,109447,141455
758015,109447,146121
758016,109447,125095
758017,109447,126560
758018,109447,125112
758019,109448,125174
758020,109448,127534
758021,109449,146122
758022,109449,146123
758023,109449,125197
758024,109450,125325
758025,109450,125313
758026,109450,125556
758027,109450,127601
758028,109450,127364
758029,109450,125095
758030,109451,146124
758031,109451,127034
758032,109451,125229
758033,109451,127534
758034,109453,125427
758035,109453,125535
758036,109454,125174
758037,109455,125625
758038,109455,125087
758039,109455,125477
758040,109457,128934
758041,109457,132823
758042,109457,146125
758043,109457,127315
758044,109457,125112
758045,109480,128929
758046,109480,125174
758047,109486,132686
758048,109486,128578
758049,109486,139580
758050,109486,125307
758051,109486,125236
758052,109486,125404
758053,109486,125360
758054,109486,135205
758055,109486,125535
758056,109486,130371
758057,109493,125551
758058,109494,131380
758059,109494,131379
758060,109494,125293
758061,109494,125796
758062,109499,128191
758063,109500,135072
758064,109500,125277
758065,109502,125518
758066,109502,125373
758067,109502,125404
758068,109502,129737
758069,109502,126263
758070,109504,136771
758071,109504,137779
758072,109504,126716
758073,109505,125161
758074,109505,125495
758075,109506,125846
758076,109506,125588
758077,109506,125161
758078,109506,125095
758079,109506,129043
758080,109506,127365
758081,109506,128191
758082,109507,137864
758083,109508,128235
758084,109508,126195
758085,109508,125140
758086,109509,146126
758087,109509,128209
758088,109509,136308
758089,109509,132706
758090,109509,132676
758091,109509,132685
758092,109509,126245
758093,109509,125236
758094,109509,125197
758095,109509,130824
758096,109510,127188
758097,109510,146127
758098,109510,127187
758099,109510,125484
758100,109510,125111
758101,109510,125197
758102,109512,131237
758103,109514,125415
758104,109515,146128
758105,109515,128511
758106,109515,125439
758107,109515,125542
758108,109515,125140
758109,109515,126217
758110,109515,146129
758111,109515,125859
758112,109515,125404
758113,109515,127438
758114,109516,146130
758115,109516,146131
758116,109516,129050
758117,109516,140045
758118,109516,126260
758119,109516,140041
758120,109516,125368
758121,109516,130343
758122,109516,128201
758123,109516,126244
758124,109517,133503
758125,109517,125095
758126,109518,146132
758127,109518,125659
758128,109518,128126
758129,109519,125197
758130,109519,125174
758131,109519,125159
758132,109519,125160
758133,109520,125476
758134,109520,125236
758135,109520,125174
758136,109520,125475
758137,109521,125988
758138,109521,125110
758139,109521,125705
758140,109522,125095
758141,109522,126710
758142,109526,138902
758143,109526,126054
758144,109526,127779
758145,109526,125194
758146,109527,125175
758147,109527,125368
758148,109528,125476
758149,109530,127297
758150,109530,125988
758151,109530,127365
758152,109530,132696
758153,109530,125159
758154,109530,126360
758155,109533,129111
758156,109533,131377
758157,109533,131378
758158,109533,134347
758159,109533,131379
758160,109533,125325
758161,109533,144233
758162,109533,126752
758163,109533,126195
758164,109533,125095
758165,109538,146133
758166,109538,126828
758167,109539,126597
758168,109539,125258
758169,109539,125350
758170,109539,125355
758171,109539,128899
758172,109539,138458
758173,109539,126599
758174,109539,125090
758175,109539,125496
758176,109539,127641
758177,109541,125476
758178,109542,125326
758179,109542,125360
758180,109542,125130
758181,109542,125846
758182,109543,146134
758183,109543,125277
758184,109543,125174
758185,109543,125420
758186,109543,125160
758187,109543,125423
758188,109543,125286
758189,109544,131380
758190,109544,146135
758191,109544,126262
758192,109544,127297
758193,109544,132696
758194,109545,125174
758195,109545,126604
758196,109547,129050
758197,109547,131859
758198,109547,126716
758199,109547,127297
758200,109548,140907
758201,109548,130631
758202,109548,127060
758203,109548,125418
758204,109548,125197
758205,109549,125476
758206,109552,146136
758207,109552,126762
758208,109552,128510
758209,109552,126758
758210,109552,125764
758211,109552,126393
758212,109552,125407
758213,109553,125293
758214,109553,125415
758215,109554,146137
758216,109554,145748
758217,109554,146138
758218,109554,128310
758219,109554,131429
758220,109554,146139
758221,109554,146140
758222,109554,126045
758223,109554,128879
758224,109554,125093
758225,109555,146141
758226,109555,126674
758227,109555,125197
758228,109555,125765
758229,109555,125087
758230,109555,146142
758231,109555,146143
758232,109555,132499
758233,109555,127365
758234,109555,126407
758235,109557,125277
758236,109557,125236
758237,109557,125313
758238,109557,125093
758239,109557,125535
758240,109558,128183
758241,109558,146144
758242,109558,146145
758243,109558,126066
758244,109559,125988
758245,109559,125538
758246,109560,125277
758247,109560,125174
758248,109560,146146
758249,109560,125090
758250,109561,131377
758251,109561,131380
758252,109561,126260
758253,109562,125194
758254,109562,126066
758255,109562,125476
758256,109563,146147
758257,109563,128238
758258,109563,129111
758259,109563,131380
758260,109563,146148
758261,109563,146149
758262,109563,137506
758263,109563,127463
758264,109563,125448
758265,109563,146150
758266,109565,126054
758267,109565,131164
758268,109565,146151
758269,109565,146152
758270,109565,125377
758271,109565,126597
758272,109565,126896
758273,109565,126877
758274,109565,125427
758275,109565,125160
758276,109566,125141
758277,109566,126108
758278,109566,146153
758279,109567,125623
758280,109567,125277
758281,109568,126597
758282,109568,125325
758283,109568,125194
758284,109568,125160
758285,109568,125110
758286,109568,125236
758287,109568,125475
758288,109569,125437
758289,109569,132823
758290,109569,125110
758291,109569,125351
758292,109570,146154
758293,109570,125140
758294,109572,138751
758295,109573,146155
758296,109573,133219
758297,109573,128123
758298,109575,125624
758299,109579,127600
758300,109579,126645
758301,109579,125140
758302,109581,146156
758303,109581,146157
758304,109581,146158
758305,109581,139656
758306,109581,125194
758307,109581,136179
758308,109581,125689
758309,109581,126560
758310,109584,132124
758311,109584,126288
758312,109586,146159
758313,109586,125285
758314,109587,146160
758315,109587,146161
758316,109587,125277
758317,109587,125087
758318,109587,133219
758319,109590,125304
758320,109591,129670
758321,109591,125160
758322,109591,146162
758323,109591,125236
758324,109591,142946
758325,109593,146163
758326,109593,139731
758327,109593,125174
758328,109593,125140
758329,109595,137784
758330,109595,125089
758331,109595,125406
758332,109595,127908
758333,109598,146164
758334,109598,129670
758335,109598,125285
758336,109598,125671
758337,109598,126288
758338,109599,146165
758339,109599,146166
758340,109599,138751
758341,109599,141059
758342,109599,146167
758343,109599,127354
758344,109599,125588
758345,109599,146168
758346,109600,137786
758347,109601,126010
758348,109602,125277
758349,109602,128105
758350,109603,125140
758351,109603,125108
758352,109604,135329
758353,109605,146169
758354,109605,129670
758355,109605,125087
758356,109606,129670
758357,109606,125304
758358,109606,125087
758359,109606,143389
758360,109606,125090
758361,109606,125174
758362,109606,125089
758363,109606,139921
758364,109606,125356
758365,109607,125277
758366,109608,146170
758367,109608,146171
758368,109608,127600
758369,109608,125093
758370,109608,127149
758371,109609,127354
758372,109609,137793
758373,109610,146172
758374,109610,127960
758375,109610,125087
758376,109610,125140
758377,109610,125588
758378,109610,146173
758379,109611,125322
758380,109611,146174
758381,109611,128523
758382,109612,143392
758383,109612,125087
758384,109612,146175
758385,109612,125624
758386,109614,146176
758387,109614,125350
758388,109614,128973
758389,109615,146177
758390,109616,146178
758391,109616,127354
758392,109618,126288
758393,109619,143398
758394,109622,133838
758395,109622,137511
758396,109622,128523
758397,109624,146179
758398,109624,146180
758399,109625,127315
758400,109625,128014
758401,109626,137482
758402,109626,125174
758403,109627,143412
758404,109627,128130
758405,109628,126066
758406,109629,146181
758407,109629,125160
758408,109630,125567
758409,109630,127966
758410,109630,138754
758411,109632,137784
758412,109632,146182
758413,109632,146183
758414,109632,126428
758415,109632,125174
758416,109632,143397
758417,109632,125454
758418,109632,146184
758419,109632,125583
758420,109632,125140
758421,109633,125160
758422,109634,128037
758423,109634,146185
758424,109634,127966
758425,109634,125567
758426,109635,146186
758427,109635,127597
758428,109635,141059
758429,109635,146171
758430,109635,146187
758431,109635,126645
758432,109635,125440
758433,109635,125140
758434,109635,127149
758435,109635,125160
758436,109636,146188
758437,109636,146189
758438,109636,146190
758439,109636,146191
758440,109636,146192
758441,109636,129859
758442,109636,146193
758443,109636,126678
758444,109636,127354
758445,109636,125454
758446,109639,146194
758447,109639,125579
758448,109639,125140
758449,109639,130053
758450,109640,146195
758451,109640,125174
758452,109641,146196
758453,109641,125579
758454,109641,128052
758455,109641,125140
758456,109641,146197
758457,109641,125983
758458,109642,128575
758459,109642,125140
